-26.000000,-49.000000,1002.000000
-19.000000,-52.000000,999.000000
-23.000000,-49.000000,999.000000
-20.000000,-50.000000,995.000000
-24.000000,-55.000000,1004.000000
-23.000000,-51.000000,997.000000
-23.000000,-47.000000,1001.000000
-20.000000,-50.000000,994.000000
-23.000000,-48.000000,996.000000
-17.000000,-54.000000,993.000000
-16.000000,-47.000000,996.000000
-19.000000,-47.000000,1001.000000
-21.000000,-55.000000,995.000000
-20.000000,-53.000000,991.000000
-20.000000,-49.000000,999.000000
-17.000000,-46.000000,999.000000
-21.000000,-60.000000,990.000000
-24.000000,-52.000000,997.000000
-24.000000,-45.000000,994.000000
-20.000000,-51.000000,996.000000
-23.000000,-50.000000,991.000000
-25.000000,-52.000000,1001.000000
-21.000000,-53.000000,996.000000
-23.000000,-54.000000,1000.000000
-20.000000,-44.000000,996.000000
-22.000000,-48.000000,999.000000
-26.000000,-50.000000,996.000000
-19.000000,-52.000000,1001.000000
-21.000000,-49.000000,1005.000000
-22.000000,-52.000000,1000.000000
-19.000000,-49.000000,1002.000000
-24.000000,-51.000000,996.000000
-19.000000,-50.000000,995.000000
-24.000000,-41.000000,1001.000000
-24.000000,-50.000000,1001.000000
-19.000000,-52.000000,996.000000
-23.000000,-51.000000,1000.000000
-19.000000,-50.000000,1000.000000
-22.000000,-48.000000,1000.000000
-24.000000,-46.000000,996.000000
-18.000000,-52.000000,1001.000000
-22.000000,-51.000000,995.000000
-21.000000,-51.000000,995.000000
-22.000000,-45.000000,999.000000
-23.000000,-50.000000,1000.000000
-25.000000,-51.000000,999.000000
-16.000000,-52.000000,998.000000
-23.000000,-50.000000,1007.000000
-23.000000,-50.000000,1001.000000
-31.000000,-50.000000,999.000000
-22.000000,-47.000000,1001.000000
-26.000000,-50.000000,991.000000
-20.000000,-49.000000,1002.000000
-27.000000,-53.000000,1000.000000
-21.000000,-51.000000,1003.000000
-23.000000,-50.000000,1000.000000
-21.000000,-52.000000,1004.000000
-23.000000,-47.000000,1000.000000
-23.000000,-49.000000,1005.000000
-23.000000,-49.000000,990.000000
-21.000000,-50.000000,1000.000000
-24.000000,-48.000000,999.000000
-26.000000,-52.000000,988.000000
-20.000000,-46.000000,1000.000000
-19.000000,-52.000000,997.000000
-21.000000,-49.000000,997.000000
-24.000000,-48.000000,1001.000000
-21.000000,-57.000000,1000.000000
-23.000000,-57.000000,999.000000
-26.000000,-51.000000,1000.000000
-27.000000,-52.000000,997.000000
-20.000000,-42.000000,999.000000
-21.000000,-52.000000,996.000000
-22.000000,-49.000000,997.000000
-24.000000,-52.000000,998.000000
-22.000000,-52.000000,997.000000
-24.000000,-55.000000,998.000000
-19.000000,-51.000000,996.000000
-23.000000,-46.000000,995.000000
-22.000000,-40.000000,1000.000000
-19.000000,-52.000000,1005.000000
-25.000000,-51.000000,1000.000000
-21.000000,-50.000000,1002.000000
-21.000000,-53.000000,992.000000
-20.000000,-48.000000,998.000000
-20.000000,-48.000000,995.000000
-27.000000,-47.000000,998.000000
-16.000000,-52.000000,998.000000
-13.000000,-53.000000,998.000000
-21.000000,-48.000000,1000.000000
-26.000000,-49.000000,1003.000000
-20.000000,-50.000000,993.000000
-24.000000,-51.000000,995.000000
-22.000000,-46.000000,998.000000
-18.000000,-52.000000,998.000000
-21.000000,-48.000000,996.000000
-16.000000,-57.000000,1002.000000
-24.000000,-46.000000,1001.000000
-23.000000,-61.000000,1002.000000
-17.000000,-52.000000,999.000000
-23.000000,-52.000000,992.000000
-22.000000,-60.000000,996.000000
-19.000000,-52.000000,994.000000
-25.000000,-51.000000,1000.000000
-23.000000,-46.000000,998.000000
-24.000000,-56.000000,997.000000
-23.000000,-45.000000,998.000000
-22.000000,-46.000000,1006.000000
-21.000000,-43.000000,996.000000
-27.000000,-54.000000,997.000000
-23.000000,-55.000000,1002.000000
-24.000000,-51.000000,999.000000
-23.000000,-55.000000,1004.000000
-22.000000,-52.000000,1009.000000
-21.000000,-39.000000,998.000000
-25.000000,-44.000000,999.000000
-21.000000,-49.000000,999.000000
-16.000000,-53.000000,988.000000
-23.000000,-52.000000,999.000000
-16.000000,-51.000000,998.000000
-21.000000,-52.000000,997.000000
-21.000000,-50.000000,996.000000
-22.000000,-44.000000,999.000000
-17.000000,-48.000000,995.000000
-26.000000,-49.000000,1003.000000
-21.000000,-46.000000,1000.000000
-21.000000,-46.000000,1004.000000
-23.000000,-50.000000,998.000000
-24.000000,-55.000000,997.000000
-21.000000,-49.000000,1000.000000
-25.000000,-43.000000,999.000000
-24.000000,-53.000000,1004.000000
-21.000000,-54.000000,990.000000
-18.000000,-53.000000,997.000000
-17.000000,-48.000000,994.000000
-20.000000,-49.000000,999.000000
-21.000000,-48.000000,1000.000000
-20.000000,-53.000000,995.000000
-23.000000,-56.000000,1000.000000
-20.000000,-45.000000,998.000000
-21.000000,-51.000000,996.000000
-22.000000,-55.000000,998.000000
-22.000000,-50.000000,992.000000
-22.000000,-48.000000,995.000000
-21.000000,-47.000000,998.000000
-19.000000,-49.000000,995.000000
-22.000000,-53.000000,993.000000
-20.000000,-55.000000,999.000000
-20.000000,-51.000000,1000.000000
-20.000000,-52.000000,1000.000000
-22.000000,-52.000000,997.000000
-23.000000,-53.000000,1000.000000
-24.000000,-52.000000,998.000000
-21.000000,-48.000000,1006.000000
-25.000000,-52.000000,997.000000
-19.000000,-56.000000,1003.000000
-18.000000,-51.000000,1003.000000
-19.000000,-51.000000,1000.000000
-24.000000,-52.000000,1001.000000
-25.000000,-46.000000,998.000000
-18.000000,-50.000000,995.000000
-24.000000,-55.000000,1002.000000
-19.000000,-47.000000,996.000000
-20.000000,-52.000000,1005.000000
-20.000000,-50.000000,995.000000
-20.000000,-49.000000,1000.000000
-25.000000,-53.000000,1000.000000
-24.000000,-48.000000,1005.000000
-21.000000,-46.000000,1001.000000
-21.000000,-52.000000,1000.000000
-22.000000,-50.000000,988.000000
-26.000000,-45.000000,1000.000000
-26.000000,-45.000000,1003.000000
-21.000000,-58.000000,992.000000
-23.000000,-46.000000,991.000000
-21.000000,-49.000000,995.000000
-18.000000,-48.000000,996.000000
-24.000000,-56.000000,1001.000000
-24.000000,-53.000000,1000.000000
-21.000000,-50.000000,997.000000
-20.000000,-48.000000,996.000000
-20.000000,-49.000000,1000.000000
-21.000000,-57.000000,993.000000
-23.000000,-52.000000,1000.000000
-22.000000,-52.000000,997.000000
-20.000000,-53.000000,997.000000
-18.000000,-47.000000,998.000000
-21.000000,-53.000000,992.000000
-21.000000,-53.000000,1004.000000
-18.000000,-53.000000,997.000000
-21.000000,-52.000000,1003.000000
-20.000000,-46.000000,992.000000
-18.000000,-53.000000,1004.000000
-30.000000,-46.000000,995.000000
-19.000000,-52.000000,998.000000
-29.000000,-50.000000,993.000000
-23.000000,-51.000000,995.000000
-23.000000,-56.000000,994.000000
-19.000000,-49.000000,1004.000000
-20.000000,-51.000000,1000.000000
-15.000000,-50.000000,1004.000000
-20.000000,-52.000000,1002.000000
-20.000000,-53.000000,996.000000
-25.000000,-52.000000,997.000000
-22.000000,-49.000000,996.000000
-26.000000,-50.000000,995.000000
-25.000000,-53.000000,997.000000
-20.000000,-53.000000,995.000000
-20.000000,-50.000000,1000.000000
-19.000000,-52.000000,989.000000
-21.000000,-53.000000,1002.000000
-22.000000,-57.000000,1000.000000
-20.000000,-46.000000,1001.000000
-21.000000,-51.000000,1005.000000
-21.000000,-51.000000,994.000000
-24.000000,-49.000000,994.000000
-19.000000,-49.000000,992.000000
-23.000000,-49.000000,1000.000000
-20.000000,-50.000000,996.000000
-19.000000,-54.000000,996.000000
-24.000000,-48.000000,1003.000000
-25.000000,-51.000000,1000.000000
-24.000000,-56.000000,998.000000
-17.000000,-46.000000,1005.000000
-25.000000,-45.000000,993.000000
-22.000000,-50.000000,994.000000
-22.000000,-48.000000,997.000000
-29.000000,-48.000000,999.000000
-20.000000,-48.000000,1000.000000
-22.000000,-50.000000,997.000000
-19.000000,-51.000000,991.000000
-17.000000,-51.000000,997.000000
-22.000000,-51.000000,994.000000
-20.000000,-48.000000,996.000000
-21.000000,-48.000000,990.000000
-23.000000,-53.000000,998.000000
-18.000000,-52.000000,991.000000
-22.000000,-49.000000,998.000000
-22.000000,-51.000000,1000.000000
-21.000000,-54.000000,1000.000000
-20.000000,-54.000000,1004.000000
-21.000000,-51.000000,1003.000000
-20.000000,-52.000000,1000.000000
-22.000000,-51.000000,1004.000000
-18.000000,-47.000000,994.000000
-19.000000,-49.000000,996.000000
-18.000000,-51.000000,1001.000000
-19.000000,-49.000000,995.000000
-22.000000,-51.000000,998.000000
-23.000000,-52.000000,993.000000
-25.000000,-51.000000,997.000000
-20.000000,-56.000000,992.000000
-21.000000,-46.000000,1002.000000
-20.000000,-56.000000,991.000000
-20.000000,-56.000000,996.000000
-17.000000,-52.000000,994.000000
-22.000000,-47.000000,995.000000
-17.000000,-49.000000,995.000000
-24.000000,-50.000000,988.000000
-18.000000,-53.000000,995.000000
-26.000000,-51.000000,996.000000
-22.000000,-49.000000,999.000000
-22.000000,-53.000000,1003.000000
-19.000000,-55.000000,1004.000000
-18.000000,-46.000000,993.000000
-20.000000,-50.000000,1000.000000
-23.000000,-54.000000,1002.000000
-25.000000,-54.000000,998.000000
-22.000000,-45.000000,996.000000
-22.000000,-51.000000,994.000000
-22.000000,-50.000000,997.000000
-22.000000,-49.000000,995.000000
-18.000000,-46.000000,998.000000
-24.000000,-51.000000,995.000000
-19.000000,-51.000000,992.000000
-20.000000,-49.000000,995.000000
-22.000000,-50.000000,997.000000
-17.000000,-56.000000,997.000000
-20.000000,-53.000000,1000.000000
-17.000000,-52.000000,1001.000000
-22.000000,-52.000000,999.000000
-24.000000,-51.000000,999.000000
-19.000000,-52.000000,1000.000000
-21.000000,-48.000000,995.000000
-20.000000,-48.000000,993.000000
-16.000000,-50.000000,1004.000000
-22.000000,-45.000000,1002.000000
-23.000000,-50.000000,1002.000000
-22.000000,-54.000000,996.000000
-25.000000,-49.000000,992.000000
-27.000000,-53.000000,997.000000
-24.000000,-48.000000,999.000000
-25.000000,-52.000000,997.000000
-23.000000,-53.000000,992.000000
-21.000000,-53.000000,994.000000
-24.000000,-46.000000,1000.000000
-19.000000,-51.000000,1002.000000
-23.000000,-55.000000,1005.000000
-22.000000,-54.000000,993.000000
-22.000000,-52.000000,995.000000
-19.000000,-48.000000,997.000000
-18.000000,-49.000000,995.000000
-19.000000,-51.000000,1001.000000
-21.000000,-49.000000,1003.000000
-25.000000,-47.000000,999.000000
-21.000000,-52.000000,996.000000
-22.000000,-48.000000,1000.000000
-17.000000,-49.000000,997.000000
-21.000000,-46.000000,1006.000000
-19.000000,-50.000000,995.000000
-24.000000,-53.000000,994.000000
-21.000000,-56.000000,999.000000
-18.000000,-50.000000,999.000000
-21.000000,-54.000000,1000.000000
-19.000000,-46.000000,994.000000
-23.000000,-51.000000,1000.000000
-21.000000,-52.000000,997.000000
-23.000000,-49.000000,1002.000000
-18.000000,-48.000000,998.000000
-19.000000,-50.000000,1003.000000
-25.000000,-51.000000,1001.000000
-23.000000,-50.000000,990.000000
-15.000000,-54.000000,994.000000
-19.000000,-53.000000,1000.000000
-26.000000,-50.000000,998.000000
-20.000000,-52.000000,1003.000000
-14.000000,-54.000000,992.000000
-27.000000,-46.000000,995.000000
-22.000000,-54.000000,1001.000000
-24.000000,-60.000000,1008.000000
-22.000000,-37.000000,1015.000000
-20.000000,-49.000000,993.000000
-23.000000,-52.000000,994.000000
-25.000000,-48.000000,997.000000
-17.000000,-47.000000,997.000000
-23.000000,-50.000000,996.000000
-20.000000,-59.000000,1005.000000
-20.000000,-57.000000,1004.000000
-22.000000,-51.000000,995.000000
-20.000000,-47.000000,996.000000
-20.000000,-49.000000,995.000000
-19.000000,-49.000000,1010.000000
-25.000000,-54.000000,999.000000
-20.000000,-46.000000,1002.000000
-17.000000,-52.000000,992.000000
-23.000000,-47.000000,996.000000
-21.000000,-53.000000,1000.000000
-20.000000,-50.000000,998.000000
-21.000000,-46.000000,994.000000
-17.000000,-52.000000,997.000000
-20.000000,-47.000000,1000.000000
-20.000000,-58.000000,995.000000
-24.000000,-49.000000,1001.000000
-21.000000,-51.000000,996.000000
-21.000000,-49.000000,998.000000
-20.000000,-54.000000,995.000000
-18.000000,-51.000000,991.000000
-24.000000,-53.000000,998.000000
-18.000000,-51.000000,993.000000
-24.000000,-49.000000,996.000000
-23.000000,-46.000000,997.000000
-24.000000,-51.000000,992.000000
-22.000000,-56.000000,999.000000
-22.000000,-47.000000,998.000000
-21.000000,-52.000000,1005.000000
-24.000000,-50.000000,993.000000
-23.000000,-56.000000,1007.000000
-18.000000,-51.000000,1001.000000
-21.000000,-47.000000,1000.000000
-23.000000,-53.000000,998.000000
-27.000000,-54.000000,998.000000
-20.000000,-50.000000,996.000000
-21.000000,-51.000000,995.000000
-23.000000,-48.000000,1002.000000
-23.000000,-52.000000,994.000000
-18.000000,-51.000000,999.000000
-24.000000,-46.000000,996.000000
-23.000000,-45.000000,994.000000
-19.000000,-50.000000,1000.000000
-23.000000,-47.000000,1006.000000
-21.000000,-44.000000,1001.000000
-19.000000,-51.000000,997.000000
-21.000000,-58.000000,996.000000
-23.000000,-50.000000,995.000000
-17.000000,-53.000000,995.000000
-23.000000,-47.000000,1005.000000
-22.000000,-56.000000,995.000000
-18.000000,-48.000000,999.000000
-21.000000,-48.000000,1003.000000
-22.000000,-47.000000,997.000000
-23.000000,-51.000000,999.000000
-23.000000,-54.000000,994.000000
-20.000000,-49.000000,1001.000000
-21.000000,-53.000000,1000.000000
-20.000000,-51.000000,997.000000
-22.000000,-53.000000,997.000000
-20.000000,-54.000000,997.000000
-23.000000,-47.000000,1001.000000
-16.000000,-52.000000,1001.000000
-20.000000,-52.000000,999.000000
-21.000000,-51.000000,1000.000000
-19.000000,-52.000000,1000.000000
-23.000000,-50.000000,1003.000000
-23.000000,-50.000000,1003.000000
-21.000000,-50.000000,1000.000000
-21.000000,-53.000000,995.000000
-22.000000,-52.000000,1009.000000
-19.000000,-50.000000,996.000000
-20.000000,-49.000000,992.000000
-18.000000,-50.000000,1005.000000
-23.000000,-53.000000,996.000000
-23.000000,-50.000000,990.000000
-21.000000,-47.000000,998.000000
-25.000000,-49.000000,988.000000
-20.000000,-49.000000,1000.000000
-19.000000,-49.000000,992.000000
-19.000000,-49.000000,1007.000000
-19.000000,-52.000000,999.000000
-18.000000,-49.000000,1001.000000
-20.000000,-50.000000,996.000000
-20.000000,-57.000000,997.000000
-21.000000,-48.000000,990.000000
-19.000000,-49.000000,1001.000000
-23.000000,-47.000000,992.000000
-19.000000,-55.000000,1003.000000
-21.000000,-45.000000,1001.000000
-19.000000,-48.000000,995.000000
-19.000000,-50.000000,1000.000000
-21.000000,-52.000000,1003.000000
-17.000000,-51.000000,1004.000000
-19.000000,-52.000000,1002.000000
-18.000000,-52.000000,1000.000000
-18.000000,-49.000000,1000.000000
-21.000000,-48.000000,1000.000000
-21.000000,-48.000000,991.000000
-23.000000,-45.000000,996.000000
-24.000000,-48.000000,1000.000000
-18.000000,-51.000000,995.000000
-20.000000,-51.000000,1008.000000
-23.000000,-46.000000,998.000000
-23.000000,-49.000000,998.000000
-20.000000,-52.000000,1001.000000
-21.000000,-49.000000,999.000000
-25.000000,-55.000000,992.000000
-15.000000,-48.000000,999.000000
-24.000000,-50.000000,1006.000000
-20.000000,-50.000000,995.000000
-25.000000,-52.000000,991.000000
-19.000000,-49.000000,994.000000
-21.000000,-45.000000,999.000000
-23.000000,-52.000000,1001.000000
-21.000000,-49.000000,997.000000
-22.000000,-53.000000,994.000000
-23.000000,-50.000000,997.000000
-21.000000,-47.000000,999.000000
-23.000000,-49.000000,994.000000
-20.000000,-53.000000,991.000000
-24.000000,-46.000000,998.000000
-21.000000,-51.000000,996.000000
-23.000000,-54.000000,1006.000000
-19.000000,-53.000000,1000.000000
-20.000000,-54.000000,1000.000000
-18.000000,-51.000000,1003.000000
-20.000000,-58.000000,1002.000000
-20.000000,-51.000000,994.000000
-23.000000,-52.000000,995.000000
-22.000000,-45.000000,1002.000000
-18.000000,-50.000000,1002.000000
-23.000000,-53.000000,996.000000
-23.000000,-51.000000,999.000000
-18.000000,-52.000000,1000.000000
-16.000000,-47.000000,999.000000
-20.000000,-48.000000,993.000000
-28.000000,-51.000000,1005.000000
-27.000000,-54.000000,992.000000
-19.000000,-52.000000,1000.000000
-20.000000,-50.000000,991.000000
-20.000000,-45.000000,999.000000
-20.000000,-50.000000,995.000000
-20.000000,-49.000000,1001.000000
-18.000000,-49.000000,998.000000
-17.000000,-50.000000,993.000000
-19.000000,-47.000000,994.000000
-19.000000,-47.000000,1001.000000
-20.000000,-54.000000,993.000000
-26.000000,-54.000000,1004.000000
-16.000000,-53.000000,999.000000
-21.000000,-53.000000,998.000000
-20.000000,-47.000000,997.000000
-19.000000,-52.000000,1000.000000
-23.000000,-51.000000,996.000000
-22.000000,-52.000000,1000.000000
-19.000000,-52.000000,997.000000
-18.000000,-57.000000,1002.000000
-25.000000,-49.000000,999.000000
-17.000000,-52.000000,997.000000
-20.000000,-49.000000,997.000000
-24.000000,-55.000000,993.000000
-24.000000,-53.000000,995.000000
-26.000000,-51.000000,995.000000
-21.000000,-53.000000,993.000000
-18.000000,-48.000000,994.000000
-23.000000,-57.000000,994.000000
-20.000000,-54.000000,999.000000
-24.000000,-51.000000,1007.000000
-22.000000,-47.000000,1002.000000
-22.000000,-52.000000,998.000000
-20.000000,-54.000000,1000.000000
-19.000000,-54.000000,998.000000
-19.000000,-52.000000,995.000000
-24.000000,-52.000000,1000.000000
-20.000000,-50.000000,997.000000
-23.000000,-53.000000,998.000000
-23.000000,-45.000000,1001.000000
